ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
3050,14962,Folsom Lake College,,11483,13442,11401,6033
3051,14991,Fountainhead College of Technology,,24291,12331,11401,6033
3052,14991,Rockford Career College,,17888,12976,11401,6033
3053,15011,Tennessee Wesleyan University,,15753,13198,11401,6033
3054,15074,Lansdale School of Business,,22187,12671,11401,6033
3055,15086,Sentara College of Health Sciences,,23006,12596,11401,6033
3056,15091,Henderson Community College,,17771,13133,11401,6033
3057,15107,Houston Graduate School of Theology,,21653,12776,11401,6033
3058,15119,Matanuska Susitna College Mat Su,,18618,13070,11401,6033
3059,15143,University of Holy Cross,,18395,13136,11401,6033
3060,15154,Helene Fuld College of Nursing,,17213,13252,11401,6033
3061,15170,(4) Luther Rice University,,16960,13306,11401,6033
3062,15230,Hickey College,,23928,12699,11401,6033
3063,15230,Boston Baptist College,,25603,12459,11401,6033
3064,15230,Provo College,,24408,12640,11401,6033
3065,15270,Reid State Technical College,,20487,13121,11401,6033
3066,15307,New Castle School of Trades,,19720,13245,11401,6033
3067,15327,Southwest University of Visual Arts (Art Center Design College),,24023,12826,11401,6033
3068,15334,(4) New Charter University (Andrew Jackson University),,23650,12879,11401,6033
3069,15350,Sullivan College of Technology & Design (Louisville Technical Institute),,21906,13069,11401,6033
3070,15365,Crowley's Ridge College,,22798,13002,11401,6033
3071,15377,Pennsylvania Commercial College,,23650,12928,11401,6033
3072,15377,WON Institute of Graduate Studies,,18310,13460,11401,6033
3073,15407,Huntington Junior College,,22371,13120,11401,6033
3074,15418,Wisconsin School of Professional Psychology,,25603,12707,11401,6033
3075,15442,(4) William Howard Taft University,,18726,13485,11401,6033
3076,15463,California University of Management and Sciences,,4316,14743,11401,6033
3077,15463,California National University,,25491,12790,11401,6033
3078,15493,USAF Air University,,9467,14264,11401,6033
3079,15493,Cochran School of Nursing,,21045,13366,11401,6033
3080,15504,Gwinnett College,,18759,13571,11401,6033
3081,15504,Northwest Technical Institute,,24133,13021,11401,6033
3082,15504,Delta College of Arts & Technology,,22033,13275,11401,6033
3083,15522,Westmoreland County Community College,,11216,14185,11401,6033
3084,15550,Fox College,,26067,12792,11401,6033
3085,15565,Williamson Christian College,,21094,13443,11401,6033
3086,15632,University of Wisconsin College Richland,,16930,13874,11401,6033
3087,15668,Southcentral Kentucky Community & Technical College (Bowling Green Technical College),,20097,13650,11401,6033
3088,15711,Phillips Graduate University,,16897,13978,11401,6033
3089,15729,Metro Business College,,24064,13336,11401,6033
3090,15796,Northpoint Bible College (Zion Bible College),,15600,14207,11401,6033
3091,15803,Heritage Bible College,,25133,13281,11401,6033
3092,15819,Rosedale Bible College,,18388,13985,11401,6033
3093,15879,Pentecostal Theological Seminary (Church of God Theological Seminary),,23666,13559,11401,6033
3094,15899,Sunbridge Institute,,18981,14037,11401,6033
3095,15914,Saint Louis Christian College,,14865,14434,11401,6033
3096,15941,Christ College of Nursing & Health Sciences,,21578,13854,11401,6033
3097,15951,Bradford School,,26029,13331,11401,6033
3098,15961,Colorado School of Healing Arts,,23580,13669,11401,6033
3099,15980,College of Court Reporting,,20656,13996,11401,6033
3100,16001,Northern Essex Community College,,9419,14976,11401,6033
3101,16001,Assumption College for Sisters,,21104,13965,11401,6033
3102,16022,Minneapolis Business College,,25220,13550,11401,6033
3103,16033,East San Gabriel Valley Regional Occupational Program & Technical Center,,20166,14122,11401,6033
3104,16045,John Wesley University (Laurel University),,18434,14311,11401,6033
3105,16059,Good Samaritan College of Nursing & Health Science,,20797,14099,11401,6033
3106,16097,Allegheny Wesleyan College,,18954,14326,11401,6033
3107,16111,Career Training Academy,,22357,13987,11401,6033
3108,16111,Crown College of the Bible,,17739,14463,11401,6033
3109,16154,Creative Center,,22899,13979,11401,6033
3110,16178,Erie Institute of Technology,,21800,14127,11401,6033
3111,16189,University of Wisconsin College Baraboo Sauk County,,17566,14587,11401,6033
3112,16215,John A Gupton College,,23904,13933,11401,6033
3113,16215,University of Pittsburgh at Bradford,,7668,15402,11401,6033
3114,16227,Taylor Business Institute,,22705,14080,11401,6033
3115,16251,Digital Film Academy,,19074,14506,11401,6033
3116,16251,Long Island Business Institute,,23352,14040,11401,6033
3117,16273,Aaniiih Nakoda College (Fort Belknap College),,20797,14374,11401,6033
3118,16309,North Central Institute,,21760,14308,11401,6033
3119,16316,Urban College of Boston,,23554,14116,11401,6033
3120,16339,Morrison Institute of Technology,,15487,14945,11401,6033
3121,16358,Dallas Institute of Funeral Service,,21811,14368,11401,6033
3122,16369,Messenger College,,24434,14030,11401,6033
3123,16369,Blue Cliff College,,21329,14430,11401,6033
3124,16402,Saint Elizabeth College of Nursing,,22616,14320,11401,6033
3125,16425,Delta School of Business and Technology,,20507,14583,11401,6033
3126,16425,Tennessee College of Applied Technology Knoxville,,13745,15189,11401,6033
3127,16444,University of Northern California,,27127,13506,11401,6033
3128,16444,Mid America College of Funeral Service,,22826,14356,11401,6033
3129,16453,Colorado School of Trades Gunsmithing School,,26382,13816,11401,6033
3130,16459,American Academy Mcallister Institute of Funeral Services,,20507,14652,11401,6033
3131,16468,Professional Golfers Career College,,24116,14235,11401,6033
3132,16468,JNA Institute of Culinary Arts,,25171,14069,11401,6033
3133,16496,Monterey College of Law,,20603,14680,11401,6033
3134,16512,International Business College Indianapolis,,25726,14020,11401,6033
3135,16520,Gupton Jones College of Funeral Service,,22616,14487,11401,6033
3136,16531,Pittsburgh Institute of Mortuary Science,,23148,14442,11401,6033
3137,16546,Antonelli Institute Art & Photography,,26519,13881,11401,6033
3138,16608,Tennessee College of Applied Technology Memphis,,22194,14662,11401,6033
3139,16608,Utica School of Commerce,,21275,14753,11401,6033
3140,16620,International Business College Fort Wayne,,26029,14102,11401,6033
3141,16620,University of Wisconsin College Marshfield/Wood County,,17981,15079,11401,6033
3142,16630,California International Business University,,23299,14549,11401,6033
3143,16655,Key College,,25997,14174,11401,6033
3144,16734,Davis Technical College in Utah (Davis Applied Technology College),,13637,15629,11401,6033
3145,16753,Kennebec Valley Community College,,13428,15675,11401,6033
3146,16804,Stefan University,,24182,14699,11401,6033
3147,16835,Wood Tobe Coburn School,,25220,14565,11401,6033
3148,16851,Saint Louis College of Health Careers,,22033,14993,11401,6033
3149,16873,Advantage Career Institute,,22589,14943,11401,6033
3150,16940,Tennessee College of Applied Technology Nashville,,18961,15422,11401,6033
3151,16961,Glendale University College of Law,,24928,14748,11401,6033
3152,16961,ETI Technical College of Niles,,24928,14750,11401,6033
3153,16986,ICI University,,22705,15085,11401,6033
3154,16986,(4) Southeastern College (Keiser Career College),,22416,15115,11401,6033
3155,17005,Island Drafting and Technical Institute,,25566,14724,11401,6033
3156,17017,Pratt MWP Upstate New York Campus at Munson Williams Proctor,,18029,15621,11401,6033
3157,17031,Stevens Institute of Business and Arts (Patricia Stevens College),,23917,15006,11401,6033
3158,17058,(3) Leeward Community College,,6700,16521,11401,6033
3159,17089,Oxford Graduate School Dayton,,22815,15191,11401,6033
3160,17163,Saint Patrick's Seminary & University,,22826,15282,11401,6033
3161,17163,Tri State Bible College,,24160,15102,11401,6033
3162,17187,New York Career Institute,,25410,14955,11401,6033
3163,17197,Duluth Business University,,27782,13563,11401,6033
3164,17197,Randall University (Hillsdale Free Will Baptist College),,18497,15767,11401,6033
3165,17212,Ohio Valley College of Technology,,24543,15118,11401,6033
3166,17232,University of Wisconsin College Barron County,,23958,15245,11401,6033
3167,17303,William Moore College of Technology (Moore Tech),,25234,15128,11401,6033
3168,17311,(3) Dongguk University Los Angeles,,19642,15812,11401,6033
3169,17321,NYC Acting School for TV Film and Theater,,21597,15647,11401,6033
3170,17356,Clinton College,,24722,15288,11401,6033
3171,17403,Tennessee College of Applied Technology Murfreesboro,,19415,15967,11401,6033
3172,17438,The New School Center for Media,,25071,15356,11401,6033
3173,17463,Prism Career Institute (PJA School),,23393,15625,11401,6033
3174,17463,Chaminade University of Honolulu,,23981,15545,11401,6033
3175,17475,Tennessee College of Applied Technology Elizabethton,,19590,16039,11401,6033
3176,17485,Northwest College of Art & Design,,23041,15678,11401,6033
3177,17488,Northeast Catholic College (formerly College of Saint Mary Magdalen),,18346,16174,11401,6033
3178,17528,Uintah Basin Applied Technology College,,18533,16189,11401,6033
3179,17541,Tennessee College of Applied Technology Shelbyville,,19665,16104,11401,6033
3180,17632,Midwest University,,15944,16525,11401,6033
3181,17673,Hamilton Technical College,,25809,15506,11401,6033
3182,17733,City University Los Angeles,,26827,15309,11401,6033
3183,17783,Prince Institute of Professional Studies (Denver Academy of Court Reporting),,27567,14669,11401,6033
3184,17934,Dean Institute of Technology,,26660,15609,11401,6033
3185,17934,Tennessee College of Applied Technology Morristown,,17013,16814,11401,6033
3186,17961,Camelot College,,26149,15790,11401,6033
3187,17971,Chattanooga College (Electronic Computer Programming College),,24329,16124,11401,6033
3188,17991,South Coast College,,21832,16442,11401,6033
3189,18026,Nueta Hidatsa Sahnish College (Fort Berthold Community College),,17507,16890,11401,6033
3190,18057,Commonwealth Institute of Funeral Service,,25390,16081,11401,6033
3191,18057,Consolidated School of Business,,28051,14368,11401,6033
3192,18161,Tennessee College of Applied Technology Crossville,,20100,16819,11401,6033
3193,18198,West Tennessee Business College,,22504,16601,11401,6033
3194,18212,Tennessee College of Applied Technology Dickson,,19123,16992,11401,6033
3195,18250,California Christian College,,22352,16709,11401,6033
3196,18304,Ingram State Technical College,,21653,16844,11401,6033
3197,18304,White Earth Tribal & Community College,,21528,16869,11401,6033
3198,18363,Lamson Institute,,23423,16729,11401,6033
3199,18363,Maine College of Health Professions (Central Maine Medical Center College of Nursing and Health Professions),,20879,17011,11401,6033
3200,18387,Hussian College (School of Art),,15487,17510,11401,6033
3201,18421,Rainy River Community College,,20225,17141,11401,6033
3202,18447,Tennessee College of Applied Technology McMinnville,,18648,17324,11401,6033
3203,18461,Tennessee College of Applied Technology Pulaski,,18826,17314,11401,6033
3204,18505,Art Institute of Cincinnati,,26067,16473,11401,6033
3205,18519,FINE Mortuary College (Funeral Institute of the Northeast),,24006,16821,11401,6033
3206,18519,Baton Rouge School of Computers,,21701,17091,11401,6033
3207,18519,Ogden Weber Applied Technology College,,16215,17603,11401,6033
3208,18589,Southern Methodist College,,22226,17119,11401,6033
3209,18596,Tennessee College of Applied Technology Jackson,,22504,17103,11401,6033
3210,18596,Tillamook Bay Community College,,17624,17573,11401,6033
3211,18640,SEH College of Nursing,,14493,17914,11401,6033
3212,18673,Tennessee College of Applied Technology Hohenwald,,20080,17423,11401,6033
3213,18813,Montessori Education Center of the Rockies,,22178,17393,11401,6033
3214,18898,Myotherapy Institute,,26276,16896,11401,6033
3215,19030,McIntosh College,,27204,16675,11401,6033
3216,19030,Prince William Sound College,,21627,17752,11401,6033
3217,19053,Tennessee College of Applied Technology Livingston,,18798,18062,11401,6033
3218,19068,Tennessee College of Applied Technology Hartsville,,23480,17574,11401,6033
3219,19075,Cameron College,,27021,16870,11401,6033
3220,19105,ATS Institute of Technology,,22899,17719,11401,6033
3221,19226,University of Arkansas Rich Mountain,,15074,18576,11401,6033
3222,19237,Tennessee Bible College Cookeville,,24637,17655,11401,6033
3223,19323,Tennessee College of Applied Technology Covington,,19271,18347,11401,6033
3224,19323,Tennessee College of Applied Technology Crump,,22480,18026,11401,6033
3225,19403,Tennessee College of Applied Technology Onedia,,20551,18323,11401,6033
3226,19403,Bidwell Training Center Inc,,27782,16308,11401,6033
3227,19564,Iglobal University,,18715,18702,11401,6033
3228,19564,Tennessee College of Applied Technology Paris,,17540,18806,11401,6033
3229,19625,Tennessee College of Applied Technology Newbern,,22910,18342,11401,6033
3230,19646,Tennessee College of Applied Technology Whiteville,,22327,18416,11401,6033
3231,19657,Tennessee College of Applied Technology Athens,,23972,18275,11401,6033
3232,19737,Tennessee College of Applied Technology Harriman,,23406,18410,11401,6033
3233,19840,Wytheville Community College,,13395,19456,11401,6033
3234,19862,Worsham College of Mortuary Science,,25234,18341,11401,6033
3235,20006,Fisher More Catholic College (College of Saints John Fisher & Thomas More),,27782,17078,11401,6033
3236,20139,American Conservatory of Music,,24116,18842,11401,6033
3237,20161,Tennessee College of Applied Technology Jacksboro,,23650,18917,11401,6033
3238,20180,Tennessee College of Applied Technology Ripley,,23607,18953,11401,6033
3239,20244,Lawrence Memorial Regis College of Nursing,,20118,19424,11401,6033
3240,20244,Mech Tech College,,23393,19089,11401,6033
3241,20244,Denver College of Nursing,,23406,19083,11401,6033
3242,20395,Tennessee College of Applied Technology McKenzie,,24466,19133,11401,6033
3243,20542,Three Rivers Community College,,16670,20162,11401,6033
3244,20600,Maine Community College System,,20007,19895,11401,6033
3245,21021,Virginia Theological University,,26948,19361,11401,6033
3246,21059,Antioch University MidWest (Mcgregor),,24584,19937,11401,6033
3247,21133,Unilatina International College,,21125,20446,11401,6033
3248,21155,Court Reporting Institute (Wheeler Institute of Texas),,27782,18498,11401,6033
3249,21155,Technical College of the Rockies (Delta Montrose Area Vocational Technical Center),,22055,20373,11401,6033
